trackId,trackName,artistName,albumName,popularity,genres,broad_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
59JreAiZzOF6pB8nIqEi20,Oasis (feat. Foxes),Kygo,Cloud Nine,51,"edm, pop, pop dance, tropical house",EDM,0.606,0.67,8,-6.807,1,0.047,0.138,6.60E-06,0.354,0.212,119.96,237920,4
5aOpzm8W8zysk4asB9hxJw,Say It (feat. Tove Lo),Flume,Skin,65,"australian dance, australian electropop, australian indie, downtempo, edm, indietronica",EDM,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22E-06,0.0617,0.261,74.963,262521,4
5ATzIm6kWywclGk4SqSKmk,X You - Original Version,Avicii,X You,25,"dance pop, edm, pop, pop dance",EDM,0.73,0.725,7,-7.308,0,0.123,0.0066,0.101,0.0563,0.189,126.014,411440,4
5aXTfpNOqLj35ydEiLio67,Follow,Martin Garrix,Follow,60,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.588,0.78,11,-6.102,0,0.0432,0.0333,0.193,0.0728,0.201,127.085,221220,4
5boKf6FD2xRwUJVqrh9hMF,Into The Sunset,Mako,Hourglass,38,pop edm,EDM,0.651,0.697,10,-6.532,1,0.0636,0.46,0,0.207,0.551,124.039,207245,4
5brMyscUnQg14hMriS91ks,Kanye,The Chainsmokers,Kanye,55,pop,EDM,0.599,0.614,10,-6.573,1,0.0517,0.00203,1.56E-06,0.117,0.122,128.044,229947,4
5C4NMi4fPpdFPnMZVsyG8H,Something New,Axwell /\ Ingrosso,More Than You Know,59,"edm, pop dance",EDM,0.577,0.851,11,-3.975,1,0.0339,0.0197,0.000462,0.118,0.396,129.952,247147,4
5d4jiXlNxqqhFlKOor7o4D,Everyday Of My Life - VIP Mix,Third Party,HOPE,38,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house",EDM,0.443,0.873,5,-5.306,1,0.0733,0.0469,1.43E-05,0.127,0.0399,127.936,329004,4
5DN55Ej9o7ZLJ8vuiTaVcY,Magnets (feat. Clara Mae),Lucas & Steve,Letters To Remember,32,"dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.653,0.818,7,-6.479,0,0.0391,0.0149,4.59E-05,0.312,0.392,114.99,202000,4
5ev0Z2lFzmhjlQCWpRAWiG,Only One - Radio Edit,Sigala,Only One,47,"dance pop, edm, pop dance, uk dance",EDM,0.626,0.938,7,-3.005,1,0.0944,0.0039,0.000452,0.599,0.518,124.932,203907,4
5evMC96xRTCb8BNFFsFopC,aliens (porcelain remix),XYLØ,aliens (porcelain remix),27,"alt z, indie poptimism, la pop",EDM,0.546,0.927,9,-4.865,1,0.0393,0.00974,0.0357,0.0788,0.421,97.969,157347,4
5EwWFDHwehCMl5h1zJHAr2,Remember,Dabin,Between Broken,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.485,0.705,1,-5.576,1,0.0351,0.335,6.48E-05,0.0987,0.14,130.159,211330,4
5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,Forever,58,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437,4
5GmhrrcziQz36B3R4AyJYE,Freesol,Seven Lions,Where I Won't Be Found,1,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.443,0.727,0,-5.171,0,0.0984,0.0987,9.35E-06,0.118,0.424,74.827,210884,4
5Gp3ojhmJvHPutZcGVR8JF,Between Broken,Dabin,Between Broken,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.271,0.416,11,-8.38,1,0.0354,0.673,0.862,0.105,0.0607,77.553,133474,5
5HAEB509xZqKZV5sPzurSr,The World We Left Behind (feat. KARRA),KSHMR,Harmonica Andromeda,41,"big room, dutch house, edm, electro house, indian edm, pop dance, progressive electro house, slap house",EDM,0.483,0.82,5,-7.586,0,0.052,0.0149,1.76E-06,0.101,0.275,101.036,197228,4
5Hp4xFihdOE2dmDzxWcBFb,All By Myself,Alok,All By Myself,76,"electro house, pop nacional, slap house",EDM,0.662,0.848,0,-4.338,0,0.0346,0.0932,7.62E-06,0.241,0.773,123.041,171778,4
5hZz0GjweCU7v0u5VU6KlT,Chemicals (feat. Thomas Troelsen),Tiësto,Chemicals (feat. Thomas Troelsen),52,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",EDM,0.529,0.955,10,-2.59,0,0.0794,0.0344,4.55E-05,0.353,0.0893,125.988,222075,4
5I4VsjWxOqN1nWfUpFZFM3,Calling On Me,Sean Paul,Calling On Me,51,"dance pop, dancehall, pop, pop rap",EDM,0.623,0.891,7,-4.419,0,0.0653,0.016,0,0.329,0.641,99.987,218557,4
5i7fZq3chLyCHo3VeB6goD,First of the Year (Equinox),Skrillex,More Monsters and Sprites EP,67,"brostep, complextro, edm, electro, pop dance",EDM,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,261517,3
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,Here With Me,76,"brostep, edm, pop, progressive electro house",EDM,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4
5IfHQilcjciOxJQBFCNCCN,HISTORY,Joel Corry,HISTORY,62,"dance pop, pop dance, uk dance",EDM,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21E-06,0.359,0.771,122.975,176610,4
5iqfKcEGKhoeWTNqmZPiu3,Love Of Your Life,RAYE,Love Of Your Life,55,"uk contemporary r&b, uk pop",EDM,0.632,0.826,10,-5.326,0,0.0699,0.00161,2.89E-06,0.146,0.474,111.886,196171,4
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,Avicii,The Days / Nights,69,"dance pop, edm, pop, pop dance",EDM,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07E-05,0.142,0.526,127.059,278480,4
5KLQLGiETtoZwk7Fi7ufy4,Intertwined (feat. RUNN),Jason Ross,Intertwined (feat. RUNN),33,"dubstep, melodic dubstep, pop edm, progressive house, progressive trance",EDM,0.419,0.841,3,-4.938,0,0.129,0.0292,0,0.0421,0.534,160.018,201000,4
5KQn3B5Zvt6UtYKUuSAunX,Miss Me More,3LAU,Miss Me More,0,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",EDM,0.652,0.803,6,-5.366,1,0.0433,0.0156,1.95E-05,0.0608,0.52,97.053,191443,4
5kwAIpUBwhmiBpsJlcMgO1,Fade Into Darkness - Vocal Radio Mix,Avicii,Fade Into Darkness,62,"dance pop, edm, pop, pop dance",EDM,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95E-06,0.138,0.771,125.997,198133,4
5LibBRN1juZ7RiUR0e2Hax,In The Dark,Purple Disco Machine,In The Dark,42,"deep house, house",EDM,0.695,0.769,6,-5.532,0,0.05,0.0462,4.50E-05,0.0814,0.761,115.936,185564,4
5LuQvkBG365ue36BMujtSz,Starbright,Dabin,Between Broken,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.458,0.67,10,-4.993,1,0.0397,0.025,3.78E-06,0.358,0.107,160.05,243028,4
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),Martin Garrix,Don't Look Down (feat. Usher),68,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140,4
5mEdu358hFKpuN4YbJ2ZQy,If I Left The World (feat. MARINA & Model Child),Gryffin,Gravity,43,"edm, pop dance",EDM,0.251,0.673,3,-5.342,1,0.076,0.0782,0,0.0844,0.262,89.973,199919,4
5MxKAr6Ui5hQ9TtjdnlmrR,Anywhere With You,AFROJACK,Anywhere With You,1,"big room, dance pop, dutch house, edm, electro house, pop dance",EDM,0.596,0.743,6,-4.149,1,0.0302,0.0696,2.37E-06,0.202,0.531,125.883,158807,4
5NEMd9Rs8CZo60jvNedYSJ,Afterlove - BUNT. Remix,Mason Watts,Afterlove,31,australian pop,EDM,0.509,0.681,3,-6.858,1,0.0567,0.00795,8.87E-06,0.121,0.442,141.914,229912,4
5oAgI7Pzg6vxuKrfapg3Pi,Pizza,Martin Garrix,Pizza,54,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.381,0.712,5,-6.9,1,0.0355,0.000408,0.589,0.183,0.0378,127.967,255103,4
5p4u070qTiYbW1Sc3vZlv5,People Change,Hoang,People Change,34,pop edm,EDM,0.263,0.687,6,-4.463,1,0.0482,0.0957,2.98E-06,0.106,0.3,157.004,191412,4
5pOOs6OHVZ5wYPAEvXwfT7,Put Em High (feat. Therese),Jay Hardway,Put Em High (feat. Therese),25,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.587,0.928,3,-3.391,0,0.0409,0.0132,0.794,0.511,0.463,126.031,163810,4
5Q8wYgDR5VP8aICtnWCVIT,Forever With U,Slushii,Forever With U,6,"brostep, edm, future bass, pop dance",EDM,0.619,0.939,3,-4.668,1,0.047,0.0368,0.000124,0.233,0.152,150.059,124845,4
5RfVafaeEEiqC0Z3LsBaZw,Hurricane,Martin Garrix,Hurricane,66,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.434,0.66,6,-5.605,1,0.0359,0.0122,6.12E-06,0.103,0.315,127.968,198867,4
5rIpzFDp0sYDCQytYDG96W,DON'T LOOK DOWN (feat. Lizzy Land),San Holo,DON'T LOOK DOWN (feat. Lizzy Land),42,"brostep, edm, electro house, electronic trap, future bass, pop dance",EDM,0.377,0.712,8,-3.824,0,0.0508,0.124,2.65E-06,0.45,0.294,150.03,196800,4
5roq76ChzYAVVEIEDXalZv,Don't Say,Hoang,Don't Say,48,pop edm,EDM,0.469,0.743,8,-4.284,1,0.0628,0.0715,0.000378,0.245,0.187,143.044,182107,4
5RwyEvp4ZslthOYsSOziQN,We Know Who We Are - Midnight Kids Remix,Said The Sky,We Know Who We Are,19,"melodic dubstep, pop edm",EDM,0.524,0.708,9,-5.554,1,0.0414,0.0648,0,0.268,0.229,124.039,288387,4
5s7xgzXtmY4gMjeSlgisjy,Easy Love,Sigala,Brighter Days,70,"dance pop, edm, pop dance, uk dance",EDM,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,229813,4
5sev6W7EhkB6mQVzy1OmqK,Leave This Place,LIONE,Leave This Place,42,"melodic dubstep, pop edm",EDM,0.363,0.773,0,-5.649,0,0.0753,0.00257,0.00106,0.0943,0.34,191.853,291141,4
5TAlj8WBSEWPdzudunvu0B,Anyway (feat. RuthAnne),Cash Cash,Anyway (feat. RuthAnne),40,"dance pop, edm, electro house, electropowerpop, pop dance",EDM,0.636,0.852,8,-2.919,1,0.115,0.0569,0,0.035,0.442,112.831,168982,4
5tGwVrXBhYGUIRQuQ1gvrQ,Ruffneck - Full Flex,Skrillex,More Monsters and Sprites EP,53,"brostep, complextro, edm, electro, pop dance",EDM,0.646,0.97,5,-1.64,1,0.129,0.000244,0.00483,0.0668,0.325,140.145,226286,4
5txUvl9hfBJ0Yg8vAzGpSb,Somebody,Dropgun,Somebody,38,"dutch house, electro house, pop dance, pop edm, progressive electro house, russian edm, sky room",EDM,0.621,0.931,4,-0.982,1,0.035,0.0761,0.00286,0.108,0.47,111.947,132857,4
5ub9lmkNjDKBtDqWs22WI7,How Many Tears (feat. Emily Warren),Kygo,Thrill Of The Chase,49,"edm, pop, pop dance, tropical house",EDM,0.551,0.666,7,-7.371,1,0.109,0.131,0,0.179,0.504,115.033,174373,4
5vAPeVWTs7DBXgR14lGEeq,More Than Ever,Breathe Carolina,More Than Ever,34,"electropowerpop, neon pop punk, trancecore",EDM,0.463,0.798,8,-4.454,0,0.0609,0.00305,0.000196,0.137,0.235,128.031,223359,4
5VkNdOmFx0esCjL0jzs4wg,Hurt,NERVO,Hurt,0,"australian dance, dutch house, edm, electra, electro house, house, pop dance, progressive electro house, progressive house",EDM,0.551,0.695,5,-4.837,1,0.0431,0.115,0,0.305,0.222,127.962,206719,4
5vQIaNoKsT4xkG1j2KFBFs,Gold Skies,Sander van Doorn,Gold Skies,47,"dutch house, dutch trance, edm, electro house, pop dance, progressive electro house, progressive house",EDM,0.559,0.815,9,-6.325,0,0.0445,0.00363,0.0719,0.668,0.209,128.001,328213,4
5w0264qq5wQpYfNiPpsuqE,Aurora,Martin Garrix,Aurora,50,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.514,0.905,4,-6.727,0,0.0504,0.0011,0.237,0.101,0.315,128.01,210469,4
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,These Are The Times (feat. JRM),53,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29E-05,0.16,0.607,127.033,188656,4
5ZnOG96081GKWdYzICCzIu,The Thrill - Porter Robinson Remix,NERO,The Thrill,48,"complextro, edm, electro house, melodic dubstep",EDM,0.469,0.38,8,-5.394,0,0.0306,0.0372,0.000212,0.317,0.302,79.982,277693,4
5zpEMbceKDk0xzExWvBHEd,Hindsight,Audien,Anjunabeats Volume 11,25,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.537,0.935,1,-5.841,1,0.0821,0.0132,3.22E-05,0.286,0.0646,128.751,216413,4
5zviMoAeuerK1Rd58qXASv,All That Really Matters,ILLENIUM,All That Really Matters,67,"edm, melodic dubstep, pop dance",EDM,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81E-06,0.0934,0.227,169.965,244235,4
60dLzTKOP5Q37wThC9VVjB,Somebody I'm Not,Martin Jensen,Somebody I'm Not,47,"danish electronic, edm, pop dance",EDM,0.718,0.725,9,-5.409,1,0.0519,0.153,0,0.32,0.65,100.044,167727,4
60VLtkNdzSiwESwBDlRFst,Nothing But Love For You,Vicetone,Legacy,41,"edm, electro house, pop dance, progressive electro house",EDM,0.711,0.782,0,-4.024,0,0.0329,0.0515,0.00224,0.115,0.71,120.013,204813,4
60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,Clarity,78,"complextro, edm, german techno, pop, pop dance",EDM,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,4
62AcDJes1GUi2QbQiZdFi0,Last Time,Midnight Kids,Last Time,26,pop edm,EDM,0.659,0.531,5,-5.61,1,0.0298,0.275,0.000101,0.094,0.238,119.933,224228,4
62nhuooamoroYpJyqE0nLd,Are You With Me - Radio Edit,Lost Frequencies,Less Is More,27,"belgian edm, edm, pop dance, tropical house",EDM,0.763,0.61,5,-8.094,0,0.0355,0.275,2.71E-05,0.12,0.392,121.031,138013,4
62VDaXyDKsvmZ5PyQ2shd4,Back To You (feat. Kiiara),Ekali,A World Away,28,"brostep, canadian electronic, edm, electro house, electronic trap, future bass, vapor twitch",EDM,0.619,0.766,0,-5.754,0,0.0934,0.322,1.90E-05,0.246,0.196,94.997,173684,4
62xA7Zhj8CQSecypWIfpZx,Last Night (feat. HARLEE),Digital Farm Animals,Last Night (feat. HARLEE),45,uk dance,EDM,0.779,0.719,11,-3.887,0,0.0446,0.113,0,0.173,0.752,122.989,152195,4
66aopuYEZqzKnZKts9cYzn,Not Over You,Hoang,Not Over You,48,pop edm,EDM,0.455,0.591,6,-5.546,1,0.0302,0.0142,2.60E-05,0.131,0.126,153.996,197370,4
676eXXtx6I7yxaDfXvMpjK,Bye Bye (feat. Ivy Adara),Gryffin,Gravity,55,"edm, pop dance",EDM,0.612,0.781,4,-3.601,1,0.0931,0.00548,0,0.174,0.54,148.017,210352,4
67bB1U7hiXlPL57g9nqrhV,Home,Dabin,Wild Youth,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.403,0.658,7,-4.987,0,0.0429,0.00279,3.24E-05,0.149,0.161,179.908,263000,3
67Ofuh3wMLQoSNzqePT5xE,Me + You,SABAI,Me + You,53,pop edm,EDM,0.619,0.62,11,-6.713,0,0.0356,0.252,0,0.121,0.554,149.826,171455,4
67u1I0uztkbAqFyEfJVLtp,Summer.mp3,Lucas & Steve,Summer.mp3,34,"dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.617,0.89,11,-5.154,0,0.0389,0.0254,0.0706,0.0934,0.677,128.011,159375,4
69mlHIPayAZVzC32RaVty5,Anchor,Tritonal,Metamorphic III,38,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",EDM,0.536,0.832,8,-3.762,1,0.041,0.00768,0,0.054,0.175,130.069,216923,4
69RhpMAGKhQTxgU6NjG0K5,Take Me - Radio Edit,Tiësto,A Town Called Paradise,0,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",EDM,0.58,0.781,0,-4.842,1,0.03,0.00859,5.13E-06,0.15,0.604,127.991,212284,4
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,84,"permanent wave, pop",EDM,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4
6AoG52kxfptY0QBQnjuQOe,Hollow,Dabin,Hollow,61,"canadian electronic, melodic dubstep, pop edm",EDM,0.451,0.915,2,-3.325,0,0.0727,0.000368,2.12E-06,0.383,0.457,145.069,240000,4
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,Not Ok,57,"edm, pop, pop dance, tropical house",EDM,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07E-06,0.325,0.408,105,210944,4
6bfyfZ0UV3K9Broh54iXaw,Stop Thinking (feat. Lights),Seven Lions,Stop Thinking (feat. Lights),51,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.396,0.597,9,-5.819,1,0.0358,0.308,1.80E-06,0.0607,0.185,170.061,292634,4
6Bz6Rsp8GyeK4yL7APYYX3,Dreamer - Matisse & Sadko Remix,Axwell /\ Ingrosso,Dreamer,52,"edm, pop dance",EDM,0.514,0.878,10,-4.498,1,0.038,0.0271,0.000356,0.142,0.249,125.988,250810,4
6D9pncRlZZoq4oc1tzAC1y,Silver Lining,Andrew Rayel,Silver Lining,35,"edm, moldovan pop, pop dance, progressive house, trance",EDM,0.633,0.844,5,-3.815,0,0.0461,0.0451,0,0.097,0.637,125.032,177746,4
6DiogHhtwkVgUHUDUJVuXV,After You (feat. Calle Lehmann),Gryffin,After You (feat. Calle Lehmann),54,"edm, pop dance",EDM,0.511,0.804,4,-3.808,1,0.0433,0.0619,0,0.0873,0.484,145.055,224570,4
6dKDKwtdZtGlR8e1tZGEYS,Relight My Love,Matisse & Sadko,Relight My Love,39,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",EDM,0.498,0.745,11,-5.801,0,0.0316,0.0574,0,0.255,0.258,125.973,177143,4
6dNta0OFyZedWQBoYDlPpg,Deserve My Time,Timmo Hendriks,Deserve My Time,14,sky room,EDM,0.529,0.685,11,-5.833,0,0.0482,0.0382,0,0.587,0.479,126.154,200000,4
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),0,"dance pop, edm, electro house, moombahton, pop, pop dance",EDM,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,4
6DsFZITJMPnh8z5XewfVmL,Raging (feat. Kodaline),Kygo,Raging (feat. Kodaline),59,"edm, pop, pop dance, tropical house",EDM,0.55,0.689,3,-7.76,0,0.094,0.0498,0,0.207,0.408,99.904,224487,4
6E1yur0bYgdtglwppq67WN,I Am - Radio Edit,Sick Individuals,I Am,0,"big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.584,0.911,9,-4.613,0,0.0374,0.0162,0.404,0.189,0.219,127.999,204044,4
6ekvzkGg31TOQhHIFEd55x,Lay Me Down,Avicii,TRUE,55,"dance pop, edm, pop, pop dance",EDM,0.698,0.67,9,-6.855,0,0.0819,0.00128,0.026,0.0596,0.744,124.956,300120,4
6EsH66Uto1zwZlDGQ6RokU,Forbidden Voices,Martin Garrix,Forbidden Voices,61,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,230635,4
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,More Than You Know,84,"edm, pop dance",EDM,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000,4
6hD37zXI1jWYJKi9ba6dqK,Train To Nowhere,Fatum,Train To Nowhere,27,"progressive house, progressive trance",EDM,0.489,0.603,6,-6.479,1,0.0392,0.0214,0,0.0907,0.108,125.011,162720,4
6hpUC8LHOj0U1JHuFasl9b,Erase You,KAAZE,Erase You,0,"big room, progressive electro house, sky room",EDM,0.563,0.741,2,-5.151,1,0.0419,0.0927,0,0.142,0.438,128.002,209077,4
6ieSmmi7H6BdBowVhMOZ6F,Someone To Forget,ARMNHMR,Someone To Forget,43,"melodic dubstep, pop edm",EDM,0.464,0.736,2,-4.588,1,0.0379,0.0645,0,0.101,0.166,139.983,241714,4
6IiCb4PCrDgqLuDWgHhFi7,Inside Out (feat. Griff),Zedd,Inside Out (feat. Griff),55,"complextro, edm, german techno, pop, pop dance",EDM,0.64,0.683,2,-4.309,1,0.0434,0.169,0,0.109,0.4,146.058,186245,4
6jkOyZaiEyzghjAlnkjPVO,Gotta Get to You,Sick Individuals,Gotta Get to You,18,"big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.739,0.816,9,-4.293,0,0.0449,0.0593,4.17E-05,0.0968,0.857,125.018,180181,4
6jOrUDc3NV0q9VboBIKeLF,Wrong To Let You Go,Man Cub,Impressions,39,"melodic dubstep, pop edm",EDM,0.474,0.703,8,-6.232,1,0.0342,0.0125,0,0.21,0.443,151.983,215250,4
6lD9nDl7jBUSIPDMAMZjuD,Anywhere,Sigma,Anywhere,49,"dancefloor dnb, pop dance, uk dance",EDM,0.717,0.872,11,-3.279,1,0.0357,0.0162,1.99E-06,0.205,0.61,120.026,205250,4
6LNjIsgHNs4q75uPt4rYf6,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,EDM Hits,60,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house",EDM,0.416,0.85,1,-4.91,0,0.0455,0.00849,0.000175,0.204,0.142,125.096,205440,4
6LXAbfmoSXubDpsOYjwJra,Silenced By The Night - Alesso Remix,Keane,Silenced By The Night,28,"neo mellow, piano rock, pop rock",EDM,0.561,0.709,1,-8.228,1,0.0311,0.00793,0.068,0.086,0.083,127.982,373125,4
6ly6c7zNP1G3ZX8RJnwQKa,I'm with You - Dazz Remix,Hight,I'm with You,36,uk dance,EDM,0.376,0.922,9,-3.516,1,0.195,0.00368,1.30E-05,0.359,0.454,123.62,152903,4
6m2xm05irfWrrewq1Q3fyN,Young - Midnight Kids Remix,The Chainsmokers,Young (Remixes),23,pop,EDM,0.531,0.657,9,-6.661,1,0.0423,0.0579,0,0.0952,0.226,110.042,228227,4
6MkA4pQNCS1UZr3FfujNJp,Little Drop,Dropgun,Little Drop,31,"dutch house, electro house, pop dance, pop edm, progressive electro house, russian edm, sky room",EDM,0.318,0.955,7,-3.547,0,0.116,0.0473,0.263,0.581,0.44,137.713,172174,4
6MwVKtxsg5cp0tmFHZ3P3U,What I Did for Love (feat. Emeli Sandé),David Guetta,Listen,35,"big room, dance pop, edm, pop, pop dance",EDM,0.494,0.721,2,-4.855,1,0.0416,0.107,0,0.119,0.356,128.1,207200,4
6MxCEyY5gOXUN8oey1PHKf,Unfold,Porter Robinson,Unfold,30,"complextro, edm, electro house, pop dance, progressive electro house",EDM,0.177,0.531,10,-6.814,1,0.0387,0.0201,4.99E-05,0.0996,0.097,84.289,285822,5
6mZdAcHHzZ3U4GPyApMNow,Where We Are,Ryos,Where We Are,37,"big room, sky room",EDM,0.512,0.891,11,-3.084,0,0.0843,0.00974,0,0.155,0.298,127.956,243750,4
6N6BTxTwykM2YI06SeL1ap,Paradise,Nicky Romero,Paradise,44,"big room, dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.623,0.681,7,-3.49,1,0.0268,0.139,0,0.0946,0.453,121.98,215336,4
6NAeCHRuzqURCsUpYTQbjK,Call on Me,Bebe Rexha,Call on Me,50,"dance pop, pop",EDM,0.656,0.847,4,-5.241,0,0.0444,0.245,5.00E-05,0.108,0.659,123.026,170102,4
6oNRhdGxT0CiypPQHyDiKW,Sunshine,David Guetta,Nothing but the Beat - The Electronic Album,42,"big room, dance pop, edm, pop, pop dance",EDM,0.584,0.802,1,-5.063,0,0.0436,0.000556,0.934,0.0415,0.273,128.019,360960,4
6OzgZ7OQHMFLMzjJcBGV0r,Flow Through Me,Ekali,A World Away,20,"brostep, canadian electronic, edm, electro house, electronic trap, future bass, vapor twitch",EDM,0.369,0.558,5,-7.24,1,0.0498,0.0716,0.229,0.101,0.0646,69.652,167326,4
6PRmiklLImvZBVhZpkTbqI,Ready For It,Jac & Harri,Ready For It,31,"pop edm, sky room",EDM,0.411,0.882,5,-4.122,1,0.0509,0.275,4.16E-05,0.0948,0.344,128.156,217969,4
6pW0sVrdJeGqm2aTC9tPTG,Melting over You,Slushii,Out of Light,28,"brostep, edm, future bass, pop dance",EDM,0.698,0.86,4,-3.21,1,0.0435,0.139,0.00233,0.215,0.352,95.02,188044,4
6qIEUT4vS2g2g8EgqOS62o,Antidote,Audien,Antidote,48,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.65,0.75,9,-2.654,0,0.0678,0.352,0,0.325,0.462,128.041,188680,4
6QvKDGnsvfnKvt7tJ25Knz,Practice (feat. Tayler Buono),Cash Cash,Say It Like You Feel It,30,"dance pop, edm, electro house, electropowerpop, pop dance",EDM,0.633,0.824,9,-3.899,1,0.0427,0.127,0,0.0898,0.218,96.935,201340,4
6rAGFY9D3ah6Lb7fUgbNNH,Fake A Smile,Alan Walker,Fake A Smile,60,electro house,EDM,0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877,168118,4
6rHROoXjEfuxYVw1nd7plQ,Reality,Lost Frequencies,Less Is More,24,"belgian edm, edm, pop dance, tropical house",EDM,0.731,0.639,9,-6.597,1,0.0359,0.0206,1.29E-05,0.0789,0.527,122.08,158474,4
6RkS0CfEdlfOpmGfONFUjp,Body Dancing,Qulinez,World Gone Crazy,46,"dutch house, electro house, melbourne bounce, progressive electro house, sky room",EDM,0.571,0.876,1,-7.403,1,0.0462,0.00321,7.10E-06,0.104,0.319,128.005,198469,4
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,Like I Do,66,"big room, dance pop, edm, pop, pop dance",EDM,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,4
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,Memories...Do Not Open,89,pop,EDM,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44E-05,0.164,0.446,103.019,247160,4
6RZew53GtSPKOGazwvcDGh,On My Way,KAAZE,On My Way,0,"big room, progressive electro house, sky room",EDM,0.53,0.588,10,-6.305,1,0.0347,0.0277,0,0.243,0.34,128.157,163594,4
